Date,Apparent Temperature,Cloud Cover,Dew Point,Humidity,Description,Precipitation Intensity,Precipitation Probability,Preassure,Summary,Temperature,UV Index,Visibility,Wind Bearing,Wind Speed,Moon Phase
1515535200,69.82,0.0,41.98,0.36,clear-day,0.0,0.0,1016.3,Clear,69.82,1,9.997,163.0,1.66,0.79
1515538800,68.56,0.0,41.61,0.38,clear-day,0.0,0.0,1016.3,Clear,68.56,0,9.997,176.0,0.88,0.79
1515542400,63.25,0.0,40.6,0.43,clear-night,0.0,0.0,1016.4,Clear,63.25,0,9.997,167.0,0.57,0.79
1515546000,59.13,0.0,37.8,0.45,clear-night,0.0,0.0,1016.7,Clear,59.13,0,9.997,150.0,1.0,0.79
1515549600,57.94,0.0,38.02,0.47,clear-night,0.0,0.0,1017.3,Clear,57.94,0,9.997,143.0,0.2,0.79
1515553200,54.87,0.0,38.37,0.54,clear-night,0.0,0.0,1017.1,Clear,54.87,0,9.997,157.0,0.43,0.79
1515556800,54.7,0.0,39.67,0.57,clear-night,0.0,0.0,1017.3,Clear,54.7,0,9.997,160.0,1.06,0.79
1515560400,52.71,0.0,42.25,0.67,clear-night,0.0,0.0,1017.3,Clear,52.71,0,9.997,150.0,1.19,0.79
1515564000,51.28,0.0,43.68,0.75,clear-night,0.0,0.0,1016.9,Clear,51.28,0,9.997,139.0,1.5,0.82
1515567600,49.84,0.0,44.19,0.81,clear-night,0.0,0.0,1016.4,Clear,49.84,0,8.957,164.0,1.91,0.82
1515571200,47.72,1.0,44.98,0.87,cloudy,0.0,0.0,1015.7,Overcast,48.76,0,3.988,171.0,3.64,0.82
1515574800,48.03,1.0,45.24,0.9,cloudy,0.0,0.0,1015.4,Overcast,48.03,0,3.964,159.0,2.92,0.82
1515578400,48.03,1.0,46.11,0.93,cloudy,0.0,0.0,1015.4,Overcast,48.03,0,3.981,173.0,2.44,0.82
1515582000,48.03,1.0,46.11,0.93,cloudy,0.0,0.0,1014.8,Overcast,48.03,0,2.985,160.0,2.69,0.82
1515585600,46.04,1.0,46.11,0.93,cloudy,0.0,0.0,1015.0,Overcast,48.03,0,4.926,172.0,4.79,0.82
1515589200,48.03,1.0,46.11,0.93,cloudy,0.0,0.0,1015.5,Overcast,48.03,0,3.938,169.0,2.13,0.82
1515592800,49.29,1.0,47.3,0.93,cloudy,0.0,0.0,1015.2,Overcast,49.29,0,3.903,166.0,1.73,0.82
1515596400,50.37,1.0,48.02,0.92,fog,0.0,0.0,1015.2,Foggy,50.37,1,1.837,165.0,0.99,0.82
1515600000,52.17,1.0,48.98,0.89,cloudy,0.0,0.0,1015.5,Overcast,52.17,1,5.939,154.0,0.86,0.82
1515603600,53.79,1.0,49.73,0.86,cloudy,0.0,0.0,1015.1,Overcast,53.79,2,6.041,178.0,4.05,0.82
1515607200,56.5,1.0,51.05,0.82,cloudy,0.0,0.0,1014.2,Overcast,56.5,3,9.997,158.0,4.01,0.82
1515610800,60.46,1.0,52.16,0.74,cloudy,0.0,0.0,1011.7,Overcast,60.46,3,9.997,168.0,5.38,0.82
1515614400,63.69,0.75,52.27,0.66,partly-cloudy-day,0.0,0.0,1010.0,Mostly Cloudy,63.69,3,9.997,182.0,5.53,0.82
1515618000,67.82,0.2,53.92,0.61,clear-day,0.0,0.0,1007.6,Clear,67.82,2,9.997,166.0,5.82,0.82
1515621600,69.82,0.18,51.24,0.52,clear-day,0.0,0.0,1007.5,Clear,69.82,1,9.997,178.0,5.7,0.82
1515625200,69.63,0.0,53.74,0.57,clear-day,0.0,0.0,1006.4,Clear,69.63,0,9.997,155.0,6.12,0.82
1515628800,66.13,0.0,53.56,0.64,clear-night,0.0,0.0,1006.3,Clear,66.13,0,9.997,162.0,2.03,0.82
1515632400,63.64,0.0,52.31,0.67,clear-night,0.0,0.0,1007.4,Clear,63.64,0,9.997,154.0,3.23,0.82
1515636000,62.51,0.51,52.31,0.69,partly-cloudy-night,0.0,0.0,1007.6,Partly Cloudy,62.51,0,9.997,150.0,5.26,0.82
1515639600,61.26,0.33,53.96,0.77,partly-cloudy-night,0.0,0.0,1007.8,Partly Cloudy,61.26,0,9.997,136.0,3.66,0.82
1515643200,61.71,0.76,54.44,0.77,partly-cloudy-night,0.0,0.0,1007.8,Mostly Cloudy,61.71,0,9.997,148.0,3.96,0.82
1515646800,62.08,1.0,55.27,0.78,cloudy,0.0,0.0,1009.8,Overcast,62.08,0,9.997,264.0,1.72,0.82
1515650400,61.89,1.0,55.34,0.79,cloudy,0.0,0.0,1009.7,Overcast,61.89,0,9.997,249.0,0.2,0.85
1515654000,60.27,1.0,57.5,0.91,cloudy,0.0,0.0,1008.9,Overcast,60.27,0,8.032,185.0,0.08,0.85
1515657600,59.43,0.91,57.65,0.94,cloudy,0.0,0.0,1008.5,Overcast,59.37,0,9.3,118.0,0.97,0.85
1515661200,59.2,0.43,57.26,0.93,partly-cloudy-night,0.0,0.0,1007.2,Partly Cloudy,59.19,0,9.962,165.0,0.9,0.85
1515664800,58.83,0.75,56.91,0.93,partly-cloudy-night,0.0,0.0,1007.0,Mostly Cloudy,58.83,0,8.971,157.0,1.61,0.85
1515668400,59.01,1.0,57.06,0.93,cloudy,0.0,0.0,1006.8,Overcast,59.01,0,9.234,172.0,1.14,0.85
1515672000,58.29,0.84,56.1,0.92,partly-cloudy-night,0.0,0.0,1007.2,Mostly Cloudy,58.29,0,8.707,185.0,0.18,0.85
1515675600,58.12,1.0,56.81,0.95,cloudy,0.0,0.0,1007.9,Overcast,58.12,0,8.975,211.0,0.15,0.85
1515679200,58.29,1.0,56.59,0.94,cloudy,0.0,0.0,1008.5,Overcast,58.29,0,8.986,197.0,0.26,0.85
1515682800,60.11,1.0,57.59,0.91,cloudy,0.0,0.0,1009.0,Overcast,60.1,1,9.938,228.0,0.31,0.85
1515686400,62.68,1.0,58.83,0.87,cloudy,0.0,0.0,1009.5,Overcast,62.61,1,9.997,240.0,2.08,0.85
1515690000,65.5,0.79,59.12,0.8,partly-cloudy-day,0.0,0.0,1009.6,Mostly Cloudy,65.5,2,9.997,253.0,2.53,0.85
1515693600,69.63,0.75,54.73,0.59,partly-cloudy-day,0.0,0.0,1009.0,Mostly Cloudy,69.63,3,9.997,289.0,7.35,0.85
1515697200,69.1,0.45,44.29,0.41,partly-cloudy-day,0.0,0.0,1008.8,Partly Cloudy,69.1,3,9.997,310.0,5.27,0.85
1515700800,64.99,0.74,42.32,0.44,partly-cloudy-day,0.0,0.0,1009.7,Mostly Cloudy,64.99,3,8.052,300.0,6.72,0.85
1515704400,62.44,0.74,35.97,0.37,partly-cloudy-day,0.0,0.0,1011.8,Mostly Cloudy,62.44,2,9.997,305.0,9.89,0.85
1515708000,56.14,0.19,31.97,0.4,clear-day,0.0,0.0,1014.0,Clear,56.14,1,9.997,317.0,10.82,0.85
1515711600,42.29,0.57,29.39,0.5,partly-cloudy-day,0.0,0.0,1016.6,Partly Cloudy,46.96,0,9.997,315.0,9.95,0.85
1515715200,41.26,0.75,30.08,0.55,partly-cloudy-night,0.0,0.0,1018.4,Mostly Cloudy,45.14,0,9.997,326.0,7.13,0.85
1515718800,42.58,0.03,28.76,0.52,clear-night,0.0,0.0,1019.7,Clear,45.16,0,9.997,340.0,4.92,0.85
1515722400,43.88,0.0,23.6,0.4,clear-night,0.0,0.0,1020.4,Clear,46.95,0,9.997,323.0,6.27,0.85
1515726000,42.94,0.0,19.12,0.33,clear-night,0.0,0.0,1021.4,Clear,46.95,0,9.997,330.0,8.25,0.85
1515729600,42.47,0.0,14.84,0.28,clear-night,0.0,0.0,1022.1,Clear,46.24,0,9.997,336.0,7.39,0.85
1515733200,42.15,0.0,15.07,0.29,clear-night,0.0,0.0,1022.7,Clear,45.69,0,9.997,325.0,6.7,0.85
1515736800,38.08,0.0,15.07,0.32,clear-night,0.0,0.0,1022.8,Clear,43.24,0,9.997,330.0,8.98,0.88
1515740400,38.01,0.0,14.77,0.32,clear-night,0.0,0.0,1023.0,Clear,42.81,0,9.997,338.0,8.0,0.88
1515744000,35.59,0.0,14.92,0.34,clear-night,0.0,0.0,1023.0,Clear,41.21,0,9.997,331.0,8.96,0.88
1515747600,34.09,0.0,15.07,0.36,clear-night,0.0,0.0,1023.7,Clear,39.57,0,9.997,329.0,7.93,0.88
1515751200,34.38,0.0,17.8,0.44,clear-night,0.0,0.0,1024.4,Clear,37.94,0,9.997,354.0,4.62,0.88
1515754800,32.75,0.0,14.77,0.4,clear-night,0.0,0.0,1025.2,Clear,36.87,0,9.997,330.0,5.05,0.88
1515758400,33.49,0.0,14.15,0.41,clear-night,0.0,0.0,1025.6,Clear,35.8,0,9.997,324.0,3.09,0.88
1515762000,34.74,0.0,14.15,0.42,clear-night,0.0,0.0,1026.3,Clear,34.74,0,9.997,292.0,1.28,0.88
1515765600,34.0,0.0,16.02,0.47,clear-day,0.0,0.0,1027.4,Clear,34.0,0,9.997,339.0,2.63,0.88
1515769200,36.17,0.0,13.76,0.39,clear-day,0.0,0.0,1027.9,Clear,36.17,1,9.997,334.0,2.16,0.88
1515772800,35.2,0.0,13.76,0.33,clear-day,0.0,0.0,1028.7,Clear,40.41,2,9.997,333.0,7.79,0.88
1515776400,41.0,0.0,18.54,0.35,clear-day,0.0,0.0,1028.8,Clear,44.27,3,9.997,338.0,5.74,0.88
1515780000,45.96,0.0,17.39,0.29,clear-day,0.0,0.0,1027.5,Clear,47.92,4,9.997,343.0,4.71,0.88
1515783600,51.7,0.0,19.0,0.27,clear-day,0.0,0.0,1025.7,Clear,51.7,4,9.997,0.0,4.1,0.88
1515787200,54.33,0.0,17.44,0.23,clear-day,0.0,0.0,1024.1,Clear,54.33,3,9.997,11.0,3.74,0.88
1515790800,56.32,0.0,18.27,0.22,clear-day,0.0,0.0,1023.7,Clear,56.32,2,9.997,4.0,3.75,0.88
1515794400,57.04,0.0,18.01,0.22,clear-day,0.0,0.0,1023.6,Clear,57.04,1,9.997,14.0,3.53,0.88
1515798000,55.23,0.0,12.9,0.18,clear-day,0.0,0.0,1024.2,Clear,55.23,0,9.997,48.0,1.82,0.88
1515801600,49.92,0.0,18.66,0.29,clear-night,0.0,0.0,1025.1,Clear,49.92,0,9.997,69.0,1.03,0.88
1515805200,46.1,0.0,18.95,0.34,clear-night,0.0,0.0,1025.8,Clear,46.1,0,9.997,51.0,1.41,0.88
1515808800,44.01,0.0,18.84,0.36,clear-night,0.0,0.0,1026.5,Clear,44.01,0,9.997,76.0,0.76,0.88
1515812400,42.31,0.0,18.22,0.38,clear-night,0.0,0.0,1027.6,Clear,42.31,0,9.997,47.0,1.95,0.88
1515816000,41.21,0.0,18.56,0.4,clear-night,0.0,0.0,1028.5,Clear,41.21,0,9.997,35.0,2.17,0.88
1515819600,39.54,0.0,18.2,0.42,clear-night,0.0,0.0,1029.8,Clear,39.54,0,9.997,26.0,2.24,0.88
1515823200,38.19,0.0,18.14,0.44,clear-night,0.0,0.0,1030.3,Clear,38.19,0,9.997,26.0,1.58,0.91
1515826800,36.07,0.0,17.31,0.46,clear-night,0.0,0.0,1030.5,Clear,36.07,0,9.997,43.0,1.8,0.91
1515830400,34.78,0.0,18.1,0.5,clear-night,0.0,0.0,1031.0,Clear,34.78,0,9.997,8.0,1.49,0.91
1515834000,34.53,0.0,18.29,0.51,clear-night,0.0,0.0,1031.8,Clear,34.53,0,9.997,26.0,1.01,0.91
1515837600,32.9,0.0,17.95,0.54,clear-night,0.0,0.0,1032.6,Clear,32.9,0,9.997,352.0,1.33,0.91
1515841200,31.7,0.0,15.53,0.51,clear-night,0.0,0.0,1033.1,Clear,31.7,0,9.997,352.0,1.29,0.91
1515844800,33.08,0.0,16.36,0.5,clear-night,0.0,0.0,1033.9,Clear,33.08,0,9.997,356.0,0.49,0.91
1515848400,32.04,0.0,16.21,0.52,clear-night,0.0,0.0,1035.3,Clear,32.04,0,9.997,0.0,2.45,0.91
1515852000,32.04,0.0,15.98,0.51,clear-day,0.0,0.0,1036.1,Clear,32.04,0,9.997,9.0,2.31,0.91
1515855600,28.58,0.0,15.45,0.47,clear-day,0.0,0.0,1037.1,Clear,33.8,1,9.997,8.0,5.73,0.91
1515859200,33.16,0.0,15.15,0.41,clear-day,0.0,0.0,1037.9,Clear,36.68,2,9.997,16.0,4.34,0.91
1515862800,37.45,0.0,15.23,0.35,clear-day,0.0,0.0,1038.4,Clear,40.46,3,9.997,19.0,4.46,0.91
1515866400,42.95,0.0,14.84,0.3,clear-day,0.0,0.0,1037.5,Clear,44.07,4,9.997,351.0,3.02,0.91
1515870000,47.31,0.0,14.84,0.27,clear-day,0.0,0.0,1036.0,Clear,47.31,4,9.997,0.0,1.85,0.91
1515873600,50.37,0.0,14.07,0.23,clear-day,0.0,0.0,1035.1,Clear,50.37,3,9.997,26.0,1.68,0.91
1515877200,52.36,0.0,13.53,0.21,clear-day,0.0,0.0,1034.5,Clear,52.36,2,9.997,30.0,0.83,0.91
1515880800,52.71,0.0,12.58,0.2,clear-day,0.0,0.0,1034.1,Clear,52.71,1,9.997,16.0,0.81,0.91
1515884400,52.53,0.0,12.43,0.2,clear-day,0.0,0.0,1033.8,Clear,52.53,0,9.997,37.0,0.27,0.91
1515888000,47.83,0.0,19.19,0.32,clear-night,0.0,0.0,1034.3,Clear,47.83,0,9.997,62.0,0.04,0.91
1515891600,43.75,0.0,14.84,0.31,clear-night,0.0,0.0,1034.3,Clear,43.75,0,9.997,39.0,0.02,0.91
1515895200,41.46,0.0,18.8,0.4,clear-night,0.0,0.0,1034.5,Clear,41.46,0,9.997,83.0,0.26,0.91
1515898800,39.67,0.0,15.98,0.38,clear-night,0.0,0.0,1034.8,Clear,39.67,0,9.997,76.0,0.27,0.91
1515902400,38.77,0.0,16.8,0.41,clear-night,0.0,0.0,1035.2,Clear,38.77,0,9.997,77.0,0.05,0.91
1515906000,36.55,0.0,19.75,0.5,clear-night,0.0,0.0,1035.1,Clear,36.55,0,9.997,86.0,0.04,0.91
1515909600,36.5,0.0,19.4,0.5,clear-night,0.0,0.0,1034.9,Clear,36.5,0,9.997,90.0,0.01,0.94
1515913200,34.34,0.0,20.24,0.56,clear-night,0.0,0.0,1034.5,Clear,34.34,0,9.997,,0.01,0.94
1515916800,32.56,0.0,21.14,0.62,clear-night,0.0,0.0,1033.8,Clear,32.56,0,9.997,,0.0,0.94
1515920400,32.56,0.0,21.14,0.62,clear-night,0.0,0.0,1033.3,Clear,32.56,0,9.997,180.0,0.02,0.94
1515924000,31.66,0.0,21.34,0.65,clear-night,0.0,0.0,1033.2,Clear,31.66,0,9.997,110.0,0.02,0.94
1515927600,32.04,0.0,21.21,0.64,clear-night,0.0,0.0,1033.2,Clear,32.04,0,9.997,97.0,0.04,0.94
1515931200,30.1,0.0,20.88,0.68,clear-night,0.0,0.0,1033.3,Clear,30.1,0,9.997,90.0,0.09,0.94
1515934800,31.45,0.0,20.73,0.64,clear-night,0.0,0.0,1034.0,Clear,31.45,0,9.997,175.0,0.11,0.94
1515938400,31.45,0.0,20.73,0.64,clear-day,0.0,0.0,1034.3,Clear,31.45,0,9.997,121.0,0.03,0.94
1515942000,36.68,0.0,22.82,0.57,clear-day,0.0,0.0,1034.4,Clear,36.68,1,9.997,154.0,0.81,0.94
1515945600,39.59,0.0,26.49,0.55,clear-day,0.0,0.0,1035.3,Clear,41.55,2,9.997,160.0,3.5,0.94
1515949200,45.62,0.0,27.65,0.46,clear-day,0.0,0.0,1035.3,Clear,47.16,3,9.997,175.0,3.96,0.94
1515952800,51.42,0.0,25.64,0.36,clear-day,0.0,0.0,1033.7,Clear,51.42,4,9.997,174.0,3.9,0.94
1515956400,53.98,0.0,35.47,0.49,clear-day,0.0,0.0,1032.3,Clear,53.98,4,9.997,173.0,3.65,0.94
1515960000,58.29,0.0,34.97,0.41,clear-day,0.0,0.0,1030.5,Clear,58.29,3,9.997,201.0,5.24,0.94
1515963600,59.73,0.0,33.93,0.38,clear-day,0.0,0.0,1029.9,Clear,59.73,2,9.997,191.0,4.62,0.94
1515967200,60.46,0.0,34.23,0.37,clear-day,0.0,0.0,1029.5,Clear,60.46,1,9.997,188.0,3.02,0.94
1515970800,60.46,0.0,34.23,0.37,clear-day,0.0,0.0,1029.0,Clear,60.46,0,9.997,187.0,3.14,0.94
1515974400,56.05,0.0,37.23,0.49,clear-night,0.0,0.0,1028.9,Clear,56.05,0,9.997,187.0,0.03,0.94
1515978000,53.43,0.0,35.07,0.5,clear-night,0.0,0.0,1029.0,Clear,53.43,0,9.997,177.0,0.1,0.94
1515981600,50.37,0.0,35.45,0.56,clear-night,0.0,0.0,1029.2,Clear,50.37,0,9.997,180.0,0.02,0.94
1515985200,48.94,0.0,35.88,0.61,clear-night,0.0,0.0,1029.6,Clear,48.94,0,9.997,108.0,0.03,0.94
1515988800,48.76,0.0,36.76,0.63,clear-night,0.0,0.0,1029.7,Clear,48.76,0,9.997,164.0,0.54,0.94
1515992400,45.96,0.0,37.35,0.72,clear-night,0.0,0.0,1029.6,Clear,45.96,0,9.997,178.0,0.65,0.94
1515996000,46.42,0.0,37.84,0.72,clear-night,0.0,0.0,1029.8,Clear,46.42,0,9.997,163.0,0.17,0.97
1515999600,44.6,0.0,37.22,0.75,clear-night,0.0,0.0,1028.9,Clear,44.6,0,9.997,177.0,0.29,0.97
1516003200,42.63,0.0,37.08,0.81,clear-night,0.0,0.0,1028.3,Clear,42.63,0,9.997,176.0,0.08,0.97
1516006800,41.93,0.0,38.06,0.86,clear-night,0.0,0.0,1027.8,Clear,41.93,0,9.997,187.0,0.09,0.97
1516010400,40.82,0.0,38.06,0.9,clear-night,0.0,0.0,1027.4,Clear,40.82,0,9.997,189.0,0.14,0.97
1516014000,40.1,0.0,37.58,0.91,clear-night,0.0,0.0,1026.9,Clear,40.1,0,7.002,185.0,0.23,0.97
1516017600,40.1,0.49,37.58,0.91,partly-cloudy-night,0.0,0.0,1026.6,Partly Cloudy,40.1,0,5.044,211.0,0.15,0.97
1516021200,40.45,0.44,38.35,0.92,partly-cloudy-night,0.0,0.0,1026.7,Partly Cloudy,40.45,0,4.971,196.0,0.3,0.97
1516024800,41.01,0.59,39.18,0.93,partly-cloudy-day,0.0,0.0,1026.9,Partly Cloudy,41.01,0,3.012,206.0,0.21,0.97
1516028400,44.07,0.75,42.47,0.94,partly-cloudy-day,0.0,0.0,1027.2,Mostly Cloudy,44.07,1,7.028,202.0,0.65,0.97
1516032000,49.12,0.75,44.69,0.85,partly-cloudy-day,0.0,0.0,1027.3,Mostly Cloudy,49.12,1,9.997,172.0,2.48,0.97
1516035600,54.7,0.99,49.16,0.82,cloudy,0.0,0.0,1027.4,Overcast,54.7,2,9.997,177.0,3.78,0.97
1516039200,59.73,1.0,52.3,0.76,cloudy,0.0,0.0,1026.2,Overcast,59.73,3,9.997,194.0,3.92,0.97
1516042800,64.95,0.75,50.22,0.59,partly-cloudy-day,0.0,0.0,1024.2,Mostly Cloudy,64.95,3,9.997,180.0,4.48,0.97
1516046400,67.11,0.9,49.32,0.53,cloudy,0.0,0.0,1023.0,Overcast,67.11,3,9.997,172.0,5.59,0.97
1516050000,67.11,1.0,49.32,0.53,cloudy,0.0,0.0,1022.5,Overcast,67.11,2,9.997,175.0,4.24,0.97
1516053600,67.66,0.77,48.04,0.49,partly-cloudy-day,0.0,0.0,1022.7,Mostly Cloudy,67.66,1,9.997,176.0,3.3,0.97
1516057200,66.93,1.0,47.88,0.5,cloudy,0.0,0.0,1022.8,Overcast,66.93,0,9.997,159.0,0.32,0.97
1516060800,63.93,1.0,50.54,0.62,cloudy,0.0,0.0,1023.3,Overcast,63.93,0,9.997,153.0,0.48,0.97
1516064400,62.0,1.0,49.66,0.64,cloudy,0.0,0.0,1024.2,Overcast,62.0,0,9.997,140.0,0.83,0.97
1516068000,60.59,0.76,49.66,0.67,partly-cloudy-night,0.0,0.0,1024.8,Mostly Cloudy,60.59,0,9.997,131.0,1.14,0.97
1516071600,59.01,1.0,51.16,0.75,cloudy,0.0,0.0,1026.0,Overcast,59.01,0,9.997,34.0,1.48,0.97
1516075200,40.63,1.0,39.13,0.79,cloudy,0.0007,0.09,1028.6,Overcast,45.28,0,9.991,22.0,8.87,0.97
1516078800,33.23,1.0,37.75,0.92,rain,0.0181,0.43,1031.0,Possible Light Rain,39.9,0,6.048,9.0,10.68,0.97
1516082400,31.24,1.0,35.59,0.92,rain,0.0164,0.41,1032.8,Possible Light Rain,37.59,0,7.028,7.0,8.78,0.0
1516086000,29.56,1.0,32.69,0.89,rain,0.0104,0.4,1034.1,Possible Drizzle,35.74,0,5.984,1.0,7.72,0.0
1516089600,25.5,1.0,29.6,0.88,rain,0.0082,0.32,1035.0,Possible Drizzle,32.86,0,9.954,8.0,8.67,0.0
1516093200,25.39,1.0,28.35,0.88,rain,0.0026,0.36,1035.5,Possible Drizzle,31.49,0,8.965,3.0,6.3,0.0
1516096800,21.75,1.0,25.01,0.83,cloudy,0.0003,0.03,1036.4,Overcast,29.59,0,9.997,358.0,8.25,0.0
1516100400,20.86,1.0,21.41,0.72,cloudy,0.0,0.0,1036.8,Overcast,29.29,0,9.997,354.0,9.11,0.0
1516104000,19.47,1.0,19.47,0.7,cloudy,0.0,0.0,1037.7,Overcast,28.07,0,9.977,359.0,8.94,0.0
1516107600,17.94,1.0,16.73,0.66,cloudy,0.0,0.0,1038.4,Overcast,26.58,0,9.995,5.0,8.47,0.0
1516111200,18.44,1.0,13.45,0.56,cloudy,0.0,0.0,1039.4,Overcast,27.0,0,9.997,5.0,8.48,0.0
1516114800,16.04,1.0,11.63,0.55,cloudy,0.0,0.0,1040.5,Overcast,25.66,1,9.997,1.0,9.7,0.0
1516118400,16.85,1.0,12.66,0.57,cloudy,0.0,0.0,1041.9,Overcast,25.85,1,9.211,13.0,8.75,0.0
1516122000,17.53,1.0,10.57,0.51,cloudy,0.0,0.0,1042.3,Overcast,26.45,2,9.995,5.0,8.85,0.0
1516125600,19.18,1.0,9.5,0.47,cloudy,0.0,0.0,1041.9,Overcast,27.0,3,9.997,348.0,7.39,0.0
1516129200,17.9,1.0,9.08,0.46,cloudy,0.0,0.0,1041.0,Overcast,27.18,3,9.997,6.0,9.73,0.0
1516132800,19.77,1.0,7.21,0.42,cloudy,0.0,0.0,1040.1,Overcast,27.54,2,9.997,11.0,7.48,0.0
1516136400,20.32,1.0,6.61,0.39,cloudy,0.0,0.0,1040.2,Overcast,28.42,2,9.997,356.0,8.26,0.0
1516140000,21.81,1.0,5.74,0.38,cloudy,0.0,0.0,1039.9,Overcast,28.42,1,9.997,0.0,6.19,0.0
1516143600,21.16,1.0,4.94,0.36,cloudy,0.0,0.0,1040.3,Overcast,28.6,0,9.997,355.0,7.33,0.0
1516147200,20.15,1.0,4.94,0.38,cloudy,0.0,0.0,1040.0,Overcast,27.43,0,9.997,6.0,6.79,0.0
1516150800,21.05,1.0,3.6,0.36,cloudy,0.0,0.0,1041.4,Overcast,27.18,0,9.997,349.0,5.38,0.0
1516154400,22.7,1.0,3.6,0.36,cloudy,0.0,0.0,1041.6,Overcast,27.0,0,9.997,359.0,3.68,0.0
1516158000,27.0,1.0,3.87,0.37,cloudy,0.0,0.0,1041.9,Overcast,27.0,0,9.997,350.0,2.83,0.0
1516161600,27.72,1.0,4.76,0.37,cloudy,0.0,0.0,1042.0,Overcast,27.72,0,9.997,347.0,2.65,0.0
1516165200,28.07,1.0,5.03,0.37,cloudy,0.0,0.0,1042.3,Overcast,28.07,0,9.997,356.0,1.61,0.0
1516168800,26.22,0.84,4.41,0.39,partly-cloudy-night,0.0,0.0,1042.0,Mostly Cloudy,26.22,0,9.997,2.0,2.55,0.03
1516172400,26.27,0.09,4.23,0.38,clear-night,0.0,0.0,1041.9,Clear,26.27,0,9.997,0.0,2.07,0.03
1516176000,23.18,0.09,4.23,0.44,clear-night,0.0,0.0,1041.8,Clear,23.18,0,9.997,358.0,0.77,0.03
1516179600,21.27,0.0,6.0,0.51,clear-night,0.0,0.0,1042.6,Clear,21.27,0,9.997,359.0,1.23,0.03
1516183200,21.22,0.0,7.04,0.54,clear-night,0.0,0.0,1043.0,Clear,21.22,0,9.997,0.0,0.42,0.03
1516186800,19.77,0.0,7.13,0.57,clear-night,0.0,0.0,1043.1,Clear,19.77,0,9.997,0.0,1.61,0.03
1516190400,19.06,0.0,6.52,0.58,clear-night,0.0,0.0,1042.8,Clear,19.06,0,9.997,6.0,1.25,0.03
1516194000,18.49,0.0,5.74,0.57,clear-night,0.0,0.0,1043.0,Clear,18.49,0,9.997,11.0,1.0,0.03
1516197600,16.81,0.0,5.74,0.61,clear-day,0.0,0.0,1043.2,Clear,16.81,0,9.997,5.0,2.0,0.03
1516201200,20.17,0.0,7.84,0.58,clear-day,0.0,0.0,1043.2,Clear,20.17,1,9.997,13.0,2.98,0.03
1516204800,18.8,0.0,8.53,0.5,clear-day,0.0,0.0,1043.5,Clear,24.36,2,9.997,23.0,4.38,0.03
1516208400,22.77,0.0,5.03,0.38,clear-day,0.0,0.0,1043.2,Clear,27.18,3,9.997,30.0,3.78,0.03
1516212000,26.67,0.0,6.95,0.37,clear-day,0.0,0.0,1041.9,Clear,30.41,4,9.997,22.0,3.64,0.03
1516215600,32.93,0.0,7.04,0.33,clear-day,0.0,0.0,1040.3,Clear,32.93,4,9.997,38.0,2.29,0.03
1516219200,35.42,0.0,6.26,0.29,clear-day,0.0,0.0,1039.1,Clear,35.42,3,9.997,23.0,2.36,0.03
1516222800,36.5,0.0,6.52,0.28,clear-day,0.0,0.0,1038.7,Clear,36.5,2,9.997,72.0,2.93,0.03
1516226400,37.23,0.0,6.69,0.28,clear-day,0.0,0.0,1038.3,Clear,37.23,1,9.997,81.0,1.01,0.03
1516230000,36.17,0.0,7.9,0.3,clear-day,0.0,0.0,1038.1,Clear,36.17,0,9.997,78.0,1.97,0.03
1516233600,33.71,0.0,7.9,0.33,clear-night,0.0,0.0,1037.9,Clear,33.71,0,9.997,79.0,0.14,0.03
1516237200,32.04,0.0,9.5,0.38,clear-night,0.0,0.0,1038.5,Clear,32.04,0,9.997,85.0,0.12,0.03
1516240800,30.74,0.0,10.41,0.42,clear-night,0.0,0.0,1038.7,Clear,30.74,0,9.997,65.0,0.03,0.03
1516244400,29.85,0.74,12.03,0.47,partly-cloudy-night,0.0,0.0,1038.9,Mostly Cloudy,29.85,0,9.997,85.0,0.03,0.03
1516248000,29.12,0.44,12.74,0.5,partly-cloudy-night,0.0,0.0,1038.5,Partly Cloudy,29.12,0,9.997,96.0,0.04,0.03
1516251600,27.89,0.22,13.37,0.54,clear-night,0.0,0.0,1038.1,Clear,27.89,0,9.997,87.0,0.02,0.03
1516255200,27.89,0.44,13.92,0.55,partly-cloudy-night,0.0,0.0,1037.1,Partly Cloudy,27.89,0,9.997,94.0,0.09,0.06
1516258800,27.0,0.72,14.31,0.58,partly-cloudy-night,0.0,0.0,1036.6,Mostly Cloudy,27.0,0,9.997,120.0,0.09,0.06
1516262400,28.77,0.72,14.23,0.54,partly-cloudy-night,0.0,0.0,1036.4,Mostly Cloudy,28.77,0,9.997,115.0,0.1,0.06
1516266000,30.02,1.0,14.23,0.51,cloudy,0.0,0.0,1035.9,Overcast,30.02,0,9.997,123.0,0.07,0.06
1516269600,30.02,1.0,14.81,0.53,cloudy,0.0,0.0,1035.9,Overcast,30.02,0,9.997,171.0,0.01,0.06
1516273200,30.96,1.0,15.71,0.53,cloudy,0.0,0.0,1035.6,Overcast,30.96,0,9.997,90.0,0.01,0.06
1516276800,31.12,1.0,16.23,0.54,cloudy,0.0,0.0,1035.1,Overcast,31.12,0,9.997,90.0,0.01,0.06
1516280400,31.12,1.0,14.69,0.5,cloudy,0.0,0.0,1035.2,Overcast,31.12,0,9.997,90.0,0.01,0.06
